age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,?,108232,Some-college,10,Never-married,?,Own-child,White,Male,4,0,21,United-States,<=50K
33,Private,99179,7th-8th,4,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
42,Private,125346,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15074,0,40,United-States,>50K
68,Self-emp-not-inc,117162,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,0,9,United-States,<=50K
22,?,66506,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,272370,1st-4th,1,Never-married,Other-service,Unmarried,White,Female,1,0,40,United-States,<=50K
34,Private,106405,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Private,131108,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,34,United-States,<=50K
33,Self-emp-not-inc,131576,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,4592,0,40,United-States,<=50K
30,Private,197392,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,1772,40,United-States,<=50K
28,Local-gov,115678,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,174201,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
42,Local-gov,103845,Bachelors,13,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Self-emp-inc,91694,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,60,United-States,<=50K
52,Local-gov,97283,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
64,Local-gov,76935,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,United-States,>50K
23,Private,88859,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
45,?,117203,Masters,15,Married-civ-spouse,?,Husband,White,Male,0,0,49,United-States,<=50K
35,Local-gov,98626,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
32,State-gov,117638,Bachelors,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,37,United-States,<=50K
26,Private,131046,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
23,Private,84167,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,7081,0,44,United-States,<=50K
56,Private,77707,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
68,Private,141380,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
31,Private,135990,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,40,United-States,>50K
21,Private,103017,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,33,United-States,<=50K
29,Private,148594,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
42,Local-gov,89621,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K
34,Federal-gov,107339,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,64471,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,1850,59,United-States,<=50K
60,Local-gov,126373,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,1,0,33,United-States,<=50K
49,Private,180415,Assoc-voc,11,Divorced,Other-service,Unmarried,Black,Female,3,0,34,United-States,<=50K
52,?,117683,Assoc-voc,11,Separated,?,Not-in-family,White,Female,1,0,59,United-States,<=50K
36,Private,81628,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Federal-gov,103082,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
29,Private,90152,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Self-emp-not-inc,66870,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,148450,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,22,United-States,<=50K
19,Private,125090,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,11,United-States,<=50K
68,Self-emp-not-inc,128790,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Male,1,0,3,United-States,<=50K
21,Self-emp-not-inc,85658,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,177571,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
33,Private,84717,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Self-emp-inc,107010,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
49,Private,162876,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,1851,50,United-States,>50K
29,Private,91647,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,40,United-States,<=50K
26,?,86053,Some-college,10,Never-married,?,Own-child,White,Male,1,0,40,United-States,<=50K
66,Private,98728,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,21,United-States,<=50K
33,Private,96762,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
28,Private,130525,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,20,United-States,<=50K
36,Private,116467,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,113968,10th,6,Separated,Adm-clerical,Unmarried,Black,Female,24,0,35,United-States,<=50K
27,Private,119335,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,49,United-States,<=50K
18,?,151112,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,3047,0,16,United-States,<=50K
36,Private,190263,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,49,United-States,>50K
22,Private,82942,10th,6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,151250,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,21,United-States,<=50K
37,Local-gov,249764,11th,7,Never-married,Other-service,Not-in-family,White,Female,1,0,40,United-States,<=50K
29,Private,118889,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,143780,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
32,Private,141541,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,1,0,36,United-States,<=50K
46,Federal-gov,98566,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,174239,Assoc-acdm,12,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,103000,5th-6th,3,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
23,State-gov,138969,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,1,0,60,United-States,<=50K
42,?,100560,Bachelors,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,1,0,40,Philippines,<=50K
33,Private,97171,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,44,United-States,<=50K
42,Federal-gov,153690,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
47,Private,131796,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1834,40,United-States,>50K
33,Self-emp-not-inc,178086,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
36,Local-gov,62290,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,2951,0,40,United-States,<=50K
22,Private,176721,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,22,United-States,<=50K
62,Self-emp-not-inc,112143,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,124138,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
43,Private,111217,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,1,0,40,Philippines,<=50K
27,Private,171411,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,United-States,<=50K
30,Private,75817,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,45,United-States,<=50K
22,Private,104345,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,30,United-States,<=50K
40,Private,105701,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,3,0,57,United-States,<=50K
27,?,162537,Bachelors,13,Never-married,?,Not-in-family,White,Female,1,0,25,United-States,<=50K
61,?,111572,Bachelors,13,Divorced,?,Not-in-family,White,Female,1,0,14,United-States,<=50K
24,Private,206157,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
31,Private,275527,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,Private,123761,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,309070,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,171888,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
27,Local-gov,77326,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,34,United-States,<=50K
31,Private,214209,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,76228,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,?,114832,Prof-school,6,Never-married,?,Not-in-family,White,Male,0,0,50,United-States,<=50K
29,Local-gov,105404,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,34,United-States,<=50K
36,Federal-gov,160391,Assoc-acdm,13,Divorced,Adm-clerical,Unmarried,White,Female,1,0,43,United-States,<=50K
50,Private,158612,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1936,40,United-States,>50K
39,Private,131365,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,1,0,40,United-States,<=50K
34,Private,105433,Bachelors,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,?,172582,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
78,Private,119266,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,1,0,19,United-States,<=50K
28,Private,52804,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,40,United-States,<=50K
62,Private,109891,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,10,United-States,<=50K
43,Private,136249,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,4277,0,40,United-States,<=50K
49,Private,117186,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
70,Self-emp-not-inc,63157,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,3,0,40,United-States,<=50K
29,Private,99220,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,3668,0,40,United-States,<=50K
72,?,132294,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,1825,57,United-States,>50K
36,Private,226336,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,5,0,40,United-States,<=50K
38,Private,128500,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
31,Private,61569,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
57,?,72636,Masters,14,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,42777,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,5,1824,56,United-States,<=50K
40,Private,164512,Some-college,10,Separated,Other-service,Unmarried,White,Female,3,0,37,United-States,<=50K
74,Local-gov,136935,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
67,Self-emp-not-inc,145011,Assoc-voc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,12,United-States,<=50K
43,Local-gov,98160,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,100071,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,125843,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,1,0,40,United-States,>50K
26,Private,32920,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,143789,12th,13,Divorced,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
47,?,244239,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,?,123148,Masters,14,Separated,?,Unmarried,White,Female,0,0,20,United-States,<=50K
21,Private,143282,Assoc-acdm,4,Never-married,Sales,Unmarried,White,Female,1,0,23,United-States,<=50K
50,Self-emp-not-inc,138666,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,59,United-States,>50K
33,Private,99833,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,66,United-States,<=50K
45,Private,118114,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
57,?,116087,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,18,United-States,<=50K
28,Private,107551,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
39,Private,121734,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7469,0,40,United-States,>50K
43,Private,76402,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,>50K
39,State-gov,103868,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,<=50K
29,Private,115868,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
34,?,80248,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,208978,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,?,205525,HS-grad,9,Never-married,?,Not-in-family,White,Female,1,0,40,United-States,<=50K
41,Federal-gov,155024,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,50,United-States,>50K
46,Private,129284,Masters,12,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,49,United-States,<=50K
30,Private,113185,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Self-emp-not-inc,99947,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,3,0,37,United-States,<=50K
31,Local-gov,111741,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,6,0,40,United-States,<=50K
33,Private,86173,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,40,United-States,<=50K
47,Self-emp-not-inc,113418,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
25,Private,208640,1st-4th,2,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Mexico,<=50K
25,Private,103197,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,86635,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
56,Private,58952,Doctorate,16,Never-married,Sales,Not-in-family,White,Female,2,0,30,United-States,<=50K
26,Private,165595,Bachelors,13,Never-married,Sales,Own-child,White,Female,3,1780,40,United-States,<=50K
31,Federal-gov,144413,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
40,Private,94001,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
46,?,79760,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
48,?,117672,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,Private,188057,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,21,United-States,<=50K
23,Private,95522,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,12,United-States,<=50K
32,Private,88550,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,0,58,United-States,<=50K
32,Private,117021,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K
29,Private,139037,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,2,1835,40,United-States,<=50K
25,Private,99419,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,132236,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
65,Local-gov,161657,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
41,Local-gov,112188,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Local-gov,81734,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3424,0,40,United-States,<=50K
62,Private,149050,7th-8th,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Mexico,<=50K
32,Self-emp-not-inc,309916,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,23,United-States,<=50K
32,Private,86215,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,17,United-States,<=50K
51,Self-emp-not-inc,59227,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,2,0,50,United-States,<=50K
50,Private,117951,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1843,40,United-States,>50K
48,Private,155760,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-not-inc,197123,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,1,0,40,United-States,<=50K
34,Self-emp-not-inc,51836,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,53,United-States,<=50K
31,Private,119461,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Private,234455,1st-4th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,40,Italy,>50K
60,Private,171629,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,93926,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,133492,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1884,40,United-States,>50K
48,Private,111471,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,7392,0,40,United-States,>50K
