age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49,Private,134564,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,13,0,45,Italy,>50K
38,Self-emp-not-inc,202433,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,14350,0,71,United-States,>50K
44,Private,209848,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,Mexico,>50K
28,Private,151421,Doctorate,15,Never-married,Prof-specialty,Not-in-family,White,Male,3230,0,63,United-States,>50K
51,?,186495,Some-college,10,Divorced,?,Not-in-family,Asian-Pac-Islander,Male,0,0,21,Canada,>50K
57,Private,180424,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3315,0,59,Ecuador,>50K
31,Private,189964,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,8,0,72,United-States,>50K
59,Private,149472,9th,5,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,9,0,12,Thailand,>50K
48,Private,214769,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7546,0,50,Cuba,>50K
41,Self-emp-inc,198420,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7499,0,45,United-States,>50K
26,Private,181141,Masters,14,Never-married,Transport-moving,Own-child,White,Male,7513,0,40,United-States,>50K
41,Private,195158,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
29,Private,168620,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,6,1,24,United-States,>50K
55,Private,137945,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,13,United-States,>50K
35,Private,115250,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,15,0,44,United-States,>50K
64,Local-gov,154494,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
62,Self-emp-not-inc,180797,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,0,50,United-States,>50K
58,?,168207,7th-8th,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,3243,0,40,United-States,>50K
31,Private,380270,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,12,0,40,United-States,>50K
37,Private,389449,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,0,57,United-States,>50K
44,Private,390737,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,0,40,United-States,>50K
57,Private,143362,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,61,Yugoslavia,>50K
59,Private,189338,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4038,0,50,United-States,>50K
39,Private,195386,Prof-school,15,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Male,7,0,40,India,>50K
37,Federal-gov,372478,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
54,Private,149004,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,1,0,40,United-States,>50K
65,Private,68306,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5,0,40,India,>50K
50,Private,406839,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,7,0,45,United-States,>50K
24,Private,201134,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,16,0,50,Germany,>50K
41,Private,152433,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,3,0,40,South,>50K
66,Self-emp-not-inc,163519,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15924,0,62,United-States,>50K
47,Private,188045,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,>50K
54,Private,370543,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,49,United-States,>50K
31,Self-emp-not-inc,178954,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,46,United-States,>50K
41,Federal-gov,154133,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
67,Self-emp-not-inc,174747,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,0,50,United-States,>50K
31,Private,199861,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,9,0,78,Germany,>50K
55,Private,165861,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3157,0,40,Germany,>50K
32,Private,218856,9th,15,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,59,United-States,>50K
57,Private,149950,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Yugoslavia,>50K
56,Self-emp-inc,448761,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,15218,0,78,United-States,>50K
52,Federal-gov,334096,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,1,0,45,United-States,>50K
54,Private,205974,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
61,Private,82813,5th-6th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,84,United-States,>50K
56,Private,162964,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,49,United-States,>50K
54,Self-emp-not-inc,241155,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15290,0,62,United-States,>50K
32,State-gov,324256,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,>50K
47,Self-emp-inc,128252,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7639,0,50,United-States,>50K
57,Private,158228,HS-grad,9,Married-AF-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,36,United-States,>50K
57,Federal-gov,88316,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,12,United-States,>50K
45,Private,183868,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1741,44,United-States,>50K
50,Private,220367,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,17,0,40,United-States,>50K
50,Private,229906,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15013,0,62,?,>50K
52,Private,172773,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,21,0,37,United-States,>50K
42,State-gov,220278,Some-college,10,Separated,Exec-managerial,Own-child,White,Male,0,0,12,United-States,>50K
67,Self-emp-not-inc,200183,Prof-school,3,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,36,Italy,>50K
38,Self-emp-inc,541712,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,73,United-States,>50K
47,Local-gov,192910,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,49,Thailand,>50K
44,Federal-gov,198086,Masters,15,Married-civ-spouse,Transport-moving,Husband,White,Male,7507,0,40,Cambodia,>50K
39,Federal-gov,173596,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3630,0,40,United-States,>50K
52,Self-emp-not-inc,213256,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15278,0,50,United-States,>50K
35,Self-emp-inc,138448,Masters,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,50,United-States,>50K
37,Private,184811,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,14897,0,49,United-States,>50K
32,Self-emp-inc,358816,Prof-school,16,Never-married,Prof-specialty,Not-in-family,White,Male,17,0,50,United-States,>50K
53,Private,281333,Masters,14,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,61,Philippines,>50K
56,Self-emp-inc,223312,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15495,0,61,United-States,>50K
75,Private,376546,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,67,United-States,>50K
41,Private,196837,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,40,Poland,>50K
45,Private,210292,Some-college,14,Married-AF-spouse,Sales,Wife,White,Female,10,0,36,Japan,>50K
41,Private,162471,12th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Thailand,>50K
40,Federal-gov,111636,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3423,0,37,United-States,>50K
24,Private,162526,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,>50K
72,Private,157388,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2965,0,40,United-States,>50K
48,State-gov,198428,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
41,Private,184454,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,Mexico,>50K
47,Self-emp-inc,197571,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15630,0,72,United-States,>50K
36,Private,433607,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20,0,46,United-States,>50K
42,Private,297032,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7628,0,40,United-States,>50K
48,Private,199714,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15076,0,40,United-States,>50K
44,Private,219513,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,14608,0,59,Taiwan,>50K
34,Federal-gov,160332,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,40,United-States,>50K
43,State-gov,174811,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4170,0,46,United-States,>50K
64,Private,29865,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,7494,0,61,United-States,>50K
57,State-gov,413398,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,30,0,40,United-States,>50K
37,Private,209571,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,76,United-States,>50K
59,Private,219394,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
44,Local-gov,98478,HS-grad,9,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,37,South,>50K
31,Self-emp-inc,224611,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,50,United-States,>50K
49,Federal-gov,181801,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,0,46,United-States,>50K
56,Private,437468,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,>50K
41,Self-emp-not-inc,190300,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,?,>50K
66,Self-emp-not-inc,181785,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
36,Self-emp-not-inc,182623,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14874,0,50,United-States,>50K
29,Private,107765,Masters,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,45,United-States,>50K
35,Private,163024,11th,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,60,United-States,>50K
41,Private,195662,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,25,0,40,United-States,>50K
50,Self-emp-inc,182996,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,4,0,40,United-States,>50K
61,Private,303307,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,>50K
49,Private,242589,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,3751,0,72,Portugal,>50K
55,Self-emp-inc,157967,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,14810,0,68,United-States,>50K
65,Self-emp-inc,177614,Doctorate,4,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,3834,0,61,?,>50K
28,Local-gov,44390,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,11,United-States,>50K
37,Local-gov,208843,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Peru,>50K
45,Self-emp-inc,225717,Prof-school,16,Married-civ-spouse,Transport-moving,Husband,White,Male,32,0,50,United-States,>50K
52,Self-emp-not-inc,139759,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15719,0,61,United-States,>50K
44,Private,197658,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,26,0,40,Jamaica,>50K
46,Local-gov,214685,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
32,Federal-gov,175657,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,13,Scotland,>50K
45,Private,201751,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,14793,0,8,United-States,>50K
46,Self-emp-not-inc,124514,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
50,Private,214172,Prof-school,16,Never-married,Prof-specialty,Not-in-family,White,Male,7216,0,59,United-States,>50K
50,Private,536692,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7686,0,45,United-States,>50K
47,Private,109625,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3808,0,49,Scotland,>50K
63,Self-emp-not-inc,192256,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,>50K
32,Private,167568,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,67,Mexico,>50K
53,Private,52885,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15284,0,46,?,>50K
64,Private,166913,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4056,0,50,United-States,>50K
40,Self-emp-not-inc,494622,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15840,2014,68,United-States,>50K
47,Private,228678,1st-4th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,>50K
39,Private,101078,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
61,Private,138136,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,13,Philippines,>50K
44,Federal-gov,191469,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
51,Private,185943,Assoc-voc,11,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,>50K
43,Self-emp-not-inc,38877,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,57,United-States,>50K
45,Self-emp-inc,182244,Preschool,15,Married-civ-spouse,Transport-moving,Husband,White,Male,3650,0,73,United-States,>50K
51,Private,37717,Doctorate,16,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,29,0,61,United-States,>50K
34,State-gov,180324,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,50,United-States,>50K
54,Private,136531,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5,0,40,United-States,>50K
26,State-gov,156863,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,United-States,>50K
28,Private,389786,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,White,Female,4074,0,40,Italy,>50K
46,Self-emp-inc,20306,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7584,0,60,United-States,>50K
58,Self-emp-not-inc,44008,HS-grad,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,71,United-States,>50K
31,?,205666,Assoc-acdm,13,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Female,13,0,40,France,>50K
36,Private,205205,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7861,0,46,United-States,>50K
32,Private,28313,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,2,0,61,United-States,>50K
35,Private,183147,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,>50K
46,Private,182036,Assoc-acdm,13,Married-AF-spouse,Exec-managerial,Wife,White,Female,22,0,30,United-States,>50K
37,Private,215515,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,3207,0,31,United-States,>50K
42,Private,181467,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,50,United-States,>50K
30,Private,199469,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1862,40,United-States,>50K
72,?,68352,HS-grad,9,Divorced,?,Not-in-family,Black,Male,4,0,34,United-States,>50K
40,Private,223080,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,34,0,40,United-States,>50K
50,Self-emp-inc,172419,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15537,0,46,United-States,>50K
57,Federal-gov,185806,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,3,0,40,United-States,>50K
66,Private,161685,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,13,Ireland,>50K
35,Private,166153,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,73,United-States,>50K
60,Private,218544,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,88,South,>50K
53,Private,138931,Prof-school,15,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,15403,0,40,Taiwan,>50K
46,Private,162378,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,0,40,United-States,>50K
60,Private,194312,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,2,0,45,United-States,>50K
44,Private,200587,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,12,0,40,Portugal,>50K
44,Private,41324,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,>50K
29,State-gov,184333,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,63,?,>50K
29,Private,185522,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,?,>50K
57,Private,184140,9th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,Greece,>50K
37,Self-emp-not-inc,44775,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,66,United-States,>50K
36,Federal-gov,192815,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
66,?,53599,Assoc-voc,11,Widowed,?,Unmarried,White,Female,3,0,8,United-States,>50K
44,Private,149150,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,32,0,73,Taiwan,>50K
40,State-gov,359975,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,0,50,United-States,>50K
49,Private,270643,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4,0,49,United-States,>50K
24,Federal-gov,153343,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,14,United-States,>50K
35,Private,191381,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,40,United-States,>50K
48,Private,208348,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
46,Private,277404,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,50,United-States,>50K
63,Private,136864,5th-6th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,Poland,>50K
67,Private,31241,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2933,0,61,United-States,>50K
51,Private,165696,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,27,0,61,United-States,>50K
68,?,104762,7th-8th,6,Married-civ-spouse,?,Husband,White,Male,17,0,40,United-States,>50K
49,Local-gov,187356,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
